species_id,source_kind,source_id,name_ja,official_detail_url,official_level_or_grade,official_type_or_app_type,official_attribute,profile_sha256,profile_char_count,evidence_signals,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,bst,battle_type_1,battle_type_2,battle_type_status,catch_rate,exp_yield,growth_rate,confidence,derivation_version
1382,appmon,appmon_062,ダイスモン,https://digimon.net/appmon/detail.php?id=62,並,サイコロ,エンタメ,a7f264c7171902ff2419083692b625deadf81144fc22f6c4a63f6331b3052f3b,57,stats:balanced:no_specialization_signal_in_official_text ; type:TYPE_NORMAL:日常:profile:+2 ; type_candidate:TYPE_NORMAL:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_low_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1383,appmon,appmon_063,クックモン,https://digimon.net/appmon/detail.php?id=63,並,お料理,エンタメ,ad9a44e1e0e264fdd38fcf7dd58e5ed7ac403986fed215b580a024bd1e8a1a3c,57,stats:balanced:no_specialization_signal_in_official_text ; type:TYPE_STEEL:鉄:profile:+2 ; type_candidate:TYPE_STEEL:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_low_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1384,appmon,appmon_064,バイラモン,https://digimon.net/appmon/detail.php?id=64,並,ウィルス,ライフ,aebf2e4af0f78b2638ca26388556616cb1a989b887f2c7cb9c8042a9325c44fa,59,special_attack:毒:+3 ; type:TYPE_POISON:毒:profile:+2 ; type_candidate:TYPE_POISON:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,72,58,362,TYPE_NORMAL,,unresolved_low_type_evidence,191,146,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1385,appmon,appmon_065,スリープモン,https://digimon.net/appmon/detail.php?id=65,並,睡眠,ライフ,af0356cbcca4fe291aaf79c6a5022e2ebe795f203054cb01f59aeb5d6a5a09cb,59,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,67,58,58,58,58,357,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,193,142,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1386,appmon,appmon_066,マッスルモン,https://digimon.net/appmon/detail.php?id=66,並,筋トレ,ライフ,1b7462eea180e17cb9d9aa54c0c7bf89455e0b4d164773e7e2231859f81af94e,60,attack:力:+4 ; special_attack:データ:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,76,58,58,67,58,375,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,188,151,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1387,appmon,appmon_067,エイドモン,https://digimon.net/appmon/detail.php?id=67,並,救命,ライフ,f149930811e90fa7d051bac92e00e7c995d2740c1e7d5d861093ac3df830f5b8,57,attack:力:+2 ; type:TYPE_FAIRY:天使:profile:+2 ; type_candidate:TYPE_FAIRY:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,67,58,58,58,58,357,TYPE_NORMAL,,unresolved_low_type_evidence,193,142,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1388,appmon,appmon_068,マネーモン,https://digimon.net/appmon/detail.php?id=68,並,電子マネー,ライフ,f5fe29e602f57e3870580c09eb563dc6ed25e2275fc2d1bcb73334a18f6421df,58,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,67,58,58,58,58,357,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,193,142,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1389,appmon,appmon_069,スパモン,https://digimon.net/appmon/detail.php?id=69,並,温泉,ライフ,a1e807f5ca48e37626084b8658a444f504baf5540be4e80f2906081ab3d2ba08,58,stats:balanced:no_specialization_signal_in_official_text ; type:TYPE_ROCK:岩:profile:+2 ; type_candidate:TYPE_ROCK:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_low_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1390,appmon,appmon_070,サプリモン,https://digimon.net/appmon/detail.php?id=70,並,サプリ,ライフ,5a4946a38af16de9146fd45ea7b219a5c4f77fc88ee580ad407b0ae09314827e,60,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1391,appmon,appmon_071,ドープモン,https://digimon.net/appmon/detail.php?id=71,並,増強,ライフ,2f13d6326b1443e4bea56f73b0263784997d95316e57ffff469e1708d9c98006,40,attack:パワー:+4 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,76,58,58,58,58,366,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,190,149,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1392,appmon,appmon_072,オクショモン,https://digimon.net/appmon/detail.php?id=72,並,オークション,ライフ,e1c3d679d073eeff23a54a88a9d26faf2b5b56a595329e6d7d562cf0c00fcf70,60,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1393,appmon,appmon_073,カケイモン,https://digimon.net/appmon/detail.php?id=73,並,家計簿,ライフ,15e3244931135a1baaf97784425191ca427748752d17ca302127385bda58e08f,57,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1394,appmon,appmon_074,カイモン,https://digimon.net/appmon/detail.php?id=74,並,ショッピング,ライフ,029bce4d6b797dc07126b0b80c837978c87222527a16f54868c4fa5bc9a0735a,57,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1395,appmon,appmon_075,ジショモン,https://digimon.net/appmon/detail.php?id=75,並,辞書,ライフ,69f9860d9a4f30753dd09291c7cc79c0b74bed16771cf903d4a02d492bf9045c,59,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,58,58,58,58,58,58,348,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,197,136,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1396,appmon,appmon_076,ロギモン,https://digimon.net/appmon/detail.php?id=76,超,ログイン,ソーシャル,4dc8d609c57d728afcf7ca6fb72092dee710d71c6c89b6cb6ab11d0b05335a68,58,special_attack:熱:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,87,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1397,appmon,appmon_077,ロガモン,https://digimon.net/appmon/detail.php?id=77,超,ログオフ,ソーシャル,67d34888721a69105a076058bedaeb9a21a3b09a74c96ffa76bdf1222a00d2dc,55,attack:力:+4 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,96,78,78,78,78,486,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,163,189,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1398,appmon,appmon_078,ドガッチモン,https://digimon.net/appmon/detail.php?id=78,超,超検索,ソーシャル,09455dc079edb93bd31a3566a769ada85c10743416ac351390a6fc09e3944acb,56,power:超強:+4 ; attack:力:+2 ; type:TYPE_WATER:海:profile:+2 ; type_candidate:TYPE_WATER:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,85,94,85,85,85,85,519,TYPE_NORMAL,,unresolved_low_type_evidence,150,206,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1399,appmon,appmon_079,ソーシャモン,https://digimon.net/appmon/detail.php?id=79,超,ＳＮＳ,ソーシャル,8ad35e62bb7fee05a8e60a11271d0682745b55f3eaab7c2e9fa7228a2d1abe97,61,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,78,78,468,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,170,176,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1400,appmon,appmon_080,ゴシップモン,https://digimon.net/appmon/detail.php?id=80,超,ゴシップ,ソーシャル,a43f0ca4e2664ca37bade8f42242a2d6e817b7375169d989ec91267fcb04cd5d,57,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,78,78,468,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,170,176,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1401,appmon,appmon_081,スカシモン,https://digimon.net/appmon/detail.php?id=81,超,スカ,ソーシャル,c5aefbd822e2587ecf38eac443c413259af5d1834168baf91019cfa955d5f049,52,attack:力:+4 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,96,78,78,78,78,486,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,163,189,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1402,appmon,appmon_082,トリップモン,https://digimon.net/appmon/detail.php?id=82,超,旅行,ナビ,d728bdef2bc23c529fc1dfecf943ce1afd91767d8f96170fa363b4e939d01242,55,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1403,appmon,appmon_083,ウェザドラモン,https://digimon.net/appmon/detail.php?id=83,超,天候,ナビ,f9091919df42a18cdb14bfb96e5047c769d437016081047738d3776609da9625,60,attack:力:+2 ; type:TYPE_ELECTRIC:サンダー:move:+4 ; type_candidate:TYPE_ELECTRIC:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_low_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1404,appmon,appmon_084,タイムモン,https://digimon.net/appmon/detail.php?id=84,超,タイムスリップ,ツール,475e298076f21b3d09e880c678b2dbd36adae85e0854d9039a9b076c80252ea9,60,attack:力:+2 ; attack:拳:+3 ; type:TYPE_FIGHTING:拳:profile:+2 ; type_candidate:TYPE_FIGHTING:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,100,78,78,78,78,490,TYPE_NORMAL,,unresolved_low_type_evidence,161,192,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1405,appmon,appmon_085,ロアモン,https://digimon.net/appmon/detail.php?id=85,超,ボイスチェンジ,ツール,ace7d1ada7761cd0453a69bc47aa5b0f857fc5603d13cf2d9e2cb7e69203ebc5,58,attack:力:+2 ; special_attack:データ:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,87,78,486,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,164,185,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1406,appmon,appmon_086,スコープモン,https://digimon.net/appmon/detail.php?id=86,超,監視,ツール,872ad5aa6a1552bf79c1889eb148decbe337e9275a382145a1355484c66b8ffd,57,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1407,appmon,appmon_087,クラフトモン,https://digimon.net/appmon/detail.php?id=87,超,設計,ツール,6864c54aca62a974dd629e719628c81774913b1a36ac9a4ca63dcdd2eac51b10,59,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1408,appmon,appmon_088,レイドラモン,https://digimon.net/appmon/detail.php?id=88,超,超ハッキング,システム,32ab60e29d1c388572041a7f649b88782f04a4897d6b04e69ab587c63092fe4b,59,attack:力:+2 ; attack:破壊:+4 ; speed:一瞬:+3 ; special_attack:データ:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,105,78,92,87,78,518,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,155,201,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
1409,appmon,appmon_089,デジップモン,https://digimon.net/appmon/detail.php?id=89,超,圧縮解凍,システム,08d4ba0ef0cae76719b1052f5524d30b16d3aaf47a36537dc7a89c195d41821e,50,attack:力:+2 ; special_attack:データ:+2 ; type:TYPE_ICE:凍:profile:+2 ; type:TYPE_ICE:フリーズ:move:+4 ; type_choice:TYPE_ICE:6 ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,87,78,486,TYPE_ICE,,resolved_profile_evidence,164,185,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
1410,appmon,appmon_090,ミエーヌモン,https://digimon.net/appmon/detail.php?id=90,超,ステルス,システム,a0de177cfd9de60d470eb22aa451fabbe6ac16467370301fad90559635893957,59,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1411,appmon,appmon_091,ワープモン,https://digimon.net/appmon/detail.php?id=91,超,転送,システム,478f74901ffcc26bb4915b0e230249e5a63b7e37a79be469362fe86ecd8f7cb2,53,power:神:+3 ; speed:一瞬:+3 ; type:TYPE_STEEL:機械:profile:+2 ; type_candidate:TYPE_STEEL:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,83,83,83,97,83,83,512,TYPE_NORMAL,,unresolved_low_type_evidence,152,203,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1412,appmon,appmon_092,サクシモン,https://digimon.net/appmon/detail.php?id=92,超,シミュレーション,ゲーム,9f120f3c7f08b001000aa0a8c17459ef3b0422c8c7ecc3a90700e8afa2000f40,54,special_attack:炎:+3 ; type:TYPE_FIRE:炎:move:+4 ; type:TYPE_DRAGON:龍:move:+4 ; type_candidate:TYPE_DRAGON:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,92,78,482,TYPE_NORMAL,,unresolved_low_type_evidence,164,186,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1413,appmon,appmon_093,ドスコモン,https://digimon.net/appmon/detail.php?id=93,超,格闘,ゲーム,a707d360e4fca1963643165801bebeba463201429fe2dc830353763b0237e250,58,power:神:+3 ; attack:力:+2 ; special_defense:神聖:+3 ; special_defense:聖:+2 ; type:TYPE_FAIRY:神聖:profile:+2 ; type:TYPE_FAIRY:聖:profile:+2 ; type_candidate:TYPE_FAIRY:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,83,92,83,83,83,106,530,TYPE_NORMAL,,unresolved_low_type_evidence,147,212,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
1414,appmon,appmon_094,ブレモン,https://digimon.net/appmon/detail.php?id=94,超,脳トレ,ゲーム,c959378671ce8e01116cc48b4ad586f7638db5071c1e814628f9b371e2719ce0,56,hp:巨大:+2 ; attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,87,87,78,78,78,78,486,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,164,185,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1415,appmon,appmon_095,コーチモン,https://digimon.net/appmon/detail.php?id=95,超,育成,ゲーム,6808100a5373de7dc830a23d67e44bc4b891cf4fc947a63f744d619a0db29a58,60,attack:叩:+2 ; type:TYPE_GHOST:魂:move:+4 ; type_candidate:TYPE_GHOST:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_low_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1416,appmon,appmon_096,ウラテクモン,https://digimon.net/appmon/detail.php?id=96,超,攻略,ゲーム,f4156b3afb7318261578d403be408171cec47915f06bc04541c2e2bcccc5aa5e,60,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,78,78,468,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,170,176,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1417,appmon,appmon_097,エフェクモン,https://digimon.net/appmon/detail.php?id=97,超,エフェクト,エンタメ,217fbd67f8bd82c28c2ea5fc5097ac62dff5ce3abc20c4f6a30ed9a563fdf79b,57,attack:力:+2 ; type:TYPE_DRAGON:ドラゴン:move:+4 ; type_candidate:TYPE_DRAGON:4 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_low_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1418,appmon,appmon_098,タロットモン,https://digimon.net/appmon/detail.php?id=98,超,超占い,エンタメ,8e223354498041c0c685ebac0c2918fe4c624804c38ff229ff0e1b4d02275615,53,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1419,appmon,appmon_099,コーデモン,https://digimon.net/appmon/detail.php?id=99,超,コーディネート,エンタメ,967239e6004210a6495f18a63a804aa45f7e7978a6dceb589b8a0ff5112589ef,58,special_attack:データ:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,87,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1420,appmon,appmon_100,メディアモン,https://digimon.net/appmon/detail.php?id=100,超,メディアプレーヤー,エンタメ,48ec976b78dd19b61997e8c83013b4989d9c284a93b3b94d3ec3e0e7c5f93397,60,attack:力:+2 ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,87,78,78,78,78,477,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,166,182,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1421,appmon,appmon_101,ベガスモン,https://digimon.net/appmon/detail.php?id=101,超,ルーレット,エンタメ,20683560b2a938d9e8ee45ce5a119be90893cfb3b3d6ec942ba5e91ed58d65c8,56,stats:balanced:no_specialization_signal_in_official_text ; type_placeholder:TYPE_NORMAL:no_specialized_affinity_evidence ; growth:official_stage_plus_profile_power:medium_fast,78,78,78,78,78,78,468,TYPE_NORMAL,,unresolved_no_specialized_type_evidence,170,176,GROWTH_MEDIUM_FAST,low,profile-derived-v1
1422,appmon,appmon_102,ドリーモン,https://digimon.net/appmon/detail.php?id=102,超,夢,エンタメ,3ea26746d16060da3ccbbc3f62485ff5b67f11dbb48fcfb265025a34991bb4e0,60,power:神:+3 ; attack:力:+2 ; special_defense:精神:+4 ; type:TYPE_PSYCHIC:精神:profile:+2 ; type_candidate:TYPE_PSYCHIC:2 ; type_placeholder:TYPE_NORMAL:low_evidence ; growth:official_stage_plus_profile_power:medium_fast,83,92,83,83,83,101,525,TYPE_NORMAL,,unresolved_low_type_evidence,149,209,GROWTH_MEDIUM_FAST,medium,profile-derived-v1
