move_id,name_ja,gameplay_origin,power,accuracy,pp,category,battle_affinity,effect,priority,target,runtime_status
2336,チュートリアライズ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2337,ソウルシャウト,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2338,ジッキョークライシス,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2339,キリングシャッター,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2340,スパイフォーカス,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2341,アブソープインタビュー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2342,スラックマイク,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2343,カウントレーザー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2344,ディバイドアーム,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2345,ダストハント,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2346,トラッシュボム,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2347,キャプチャーミラー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2348,ミラーズリベンジ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2349,ブラインドフラッシュ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2350,シャイニングボディ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2351,アラームホールド,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2352,ミニッツスピアー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2353,オペレートログ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2354,ロストダイアリー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2355,スティールプラン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2356,ミスティックホリデー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2357,ウェーブアタック,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2358,イージーソナー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2359,ジャムジャムペイン,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2360,スプリーシグナル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2361,フレイムウォール,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2362,オールマイティガード,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2363,ヴァンキッシュクロー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2364,ストレンジハック,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2365,エレクトリックチャージ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2366,クラップスパーク,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2367,ペコペコハンマー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2368,ペコスマッシュ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2369,ポコポコブロウ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2370,ポコメルタ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2371,コピー＆ペースト,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2372,チープイミテーション,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2373,セービングバブル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2374,スプリットメモリー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2375,リアルプロジェクション,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2376,リカバリーウォール,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2377,エコロジーグラウンド,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2378,バッテリドレイン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2379,スパイドロイド,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2380,パニックセントリー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2381,シークサークル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2382,クリーンシグナル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2383,スイッチスパーク,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2384,ツナゲルリンク,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2385,スイッチレイジー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2386,タチキルリンク,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2387,ドカドカラッシュ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2388,ドッカンパンチ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2389,プレッシャーリボルヴ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2390,ドローフェイズ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2391,ブランクカード,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2392,ホーリーソード,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2393,ブレイブシールド,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2394,ポッピンスリー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2395,エレメントミックス,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2396,アップロックビート,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2397,クレイジーステップ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2398,アクセルドライブ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2399,レイジーラビット,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2400,インクシャワー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2401,ペイントメルト,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2402,フォーチュンテラー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2403,スフィアインパクト,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2404,ミュージックアワー！,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2405,ハッピープレイリスト,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2406,テイスティングバイト,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2407,ペロリンログ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2408,チャンネルプレイ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2409,ダークモニター,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2410,ソーイングニードル,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2411,シャミングステッチ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2412,ページサモン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2413,センテンスウィップ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2414,ガシャガシャポン,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2415,ドッキリカプセル,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2416,ラッキースロット,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2417,トリプルセブン,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2418,トリッキーハッター,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2419,グランドイリュージョン,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2420,シックスシェイク,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2421,ミラクルロール,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2422,アストロクッキング,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2423,ソウルフルコース,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2424,パープルガスト,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2425,テンタクルバインド,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2426,ス～パ～スリ～パ～,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2427,レイジングアイ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2428,マッスルポージング,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2429,ムキムキスエット,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2430,ヒーリングバンデージ,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2431,レスキューキッス,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2432,ルーレットバンク,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2433,マニーショック,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2434,ハイドロジェット,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2435,癒しの湯,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2436,バイタルサプリ,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2437,ミナギルエナジー,project_generated_gameplay_v0_noncanonical,70,100,15,special,neutral_v0,hit,0,selected,playtest_parameter_ready
2438,バイタルリミット              オーバーパワー,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
2439,スペシャルビッド,project_generated_gameplay_v0_noncanonical,70,100,15,physical,neutral_v0,hit,0,selected,playtest_parameter_ready
