dm_technique_id,emerald_runtime_move_id,name_ja,owner_count,direct_profile_mention_count,evidence_signals,type,type_status,category,power,accuracy,pp,effect,effect_argument,effect_status,target,priority,makes_contact,derivation_version
2374,3308,スプリットメモリー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2375,3309,リアルプロジェクション,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:72.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,65,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2376,3310,リカバリーウォール,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:72.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,65,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2377,3311,エコロジーグラウンド,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:85.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,72,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2378,3312,バッテリドレイン,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:85.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,72,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2379,3313,スパイドロイド,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:70.0>=65.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,64,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2380,3314,パニックセントリー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:70.0>=65.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,64,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2381,3315,シークサークル,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2382,3316,クリーンシグナル,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2383,3317,スイッチスパーク,1,0,type:TYPE_ELECTRIC:スパーク:name:+6 ; type_choice:TYPE_ELECTRIC:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_ELECTRIC,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2384,3318,ツナゲルリンク,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2385,3319,スイッチレイジー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2386,3320,タチキルリンク,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:76.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,67,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2387,3321,ドカドカラッシュ,1,0,type_owner_context:TYPE_FIGHTING:2 ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FIGHTING,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_PHYSICAL,82,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2388,3322,ドッカンパンチ,1,0,type:TYPE_FIGHTING:パンチ:name:+6 ; type_choice:TYPE_FIGHTING:6 ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FIGHTING,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,82,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
2389,3323,プレッシャーリボルヴ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2390,3324,ドローフェイズ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2391,3325,ブランクカード,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2392,3326,ホーリーソード,1,0,type:TYPE_FAIRY:ホーリー:name:+6 ; type_choice:TYPE_FAIRY:6 ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_FAIRY,resolved_name_or_profile_context,DAMAGE_CATEGORY_PHYSICAL,65,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
2393,3327,ブレイブシールド,1,0,type_owner_context:TYPE_FAIRY:2 ; category_scores:physical=0:special=0:status=5 ; status_evidence:name=5:context=0:strong=0 ; category:status:direct_evidence ; effect:protect ; owners:1 ; direct_profile_mentions:0,TYPE_FAIRY,inherited_profile_derived_owner_type,DAMAGE_CATEGORY_STATUS,0,0,15,EFFECT_PROTECT,".argument = { .protectMethod = PROTECT_NORMAL },",resolved_protect_name_evidence,TARGET_USER,4,false,profile-derived-v1
2394,3328,ポッピンスリー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2395,3329,エレメントミックス,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2396,3330,アップロックビート,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:72.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,65,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2397,3331,クレイジーステップ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:72.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,65,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2398,3332,アクセルドライブ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2399,3333,レイジーラビット,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:owner_profile_stats:67.0>58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2400,3334,インクシャワー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2401,3335,ペイントメルト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2402,3336,フォーチュンテラー,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=58.0 ; power:テラ:name:+4 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,82,95,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2403,3337,スフィアインパクト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=58.0 ; power:インパクト:name:+2 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,72,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2404,3338,ミュージックアワー！,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2405,3339,ハッピープレイリスト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2406,3340,テイスティングバイト,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=4:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:physical:text_evidence ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_PHYSICAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,true,profile-derived-v1
2407,3341,ペロリンログ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2408,3342,チャンネルプレイ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2409,3343,ダークモニター,1,0,type:TYPE_DARK:ダーク:name:+6 ; type_choice:TYPE_DARK:6 ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_DARK,resolved_name_or_profile_context,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2410,3344,ソーイングニードル,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2411,3345,シャミングステッチ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:67.0>=67.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,62,100,20,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2412,3346,ページサモン,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2413,3347,センテンスウィップ,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2414,3348,ガシャガシャポン,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2415,3349,ドッキリカプセル,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
2416,3350,ラッキースロット,1,0,type_placeholder:TYPE_NORMAL:no_direct_or_owner_evidence ; category_scores:physical=0:special=0:status=0 ; status_evidence:name=0:context=0:strong=0 ; category:special:owner_profile_stats:58.0>=58.0 ; effect:hit ; owners:1 ; direct_profile_mentions:0,TYPE_NORMAL,unresolved_type_placeholder,DAMAGE_CATEGORY_SPECIAL,57,100,30,EFFECT_HIT,,resolved_damage_core_only,TARGET_SELECTED,0,false,profile-derived-v1
