kind,id,source_id,name_ja,unicode_codepoints,current_limit,over_limit
technique,2238,,"ローリングアッパー",9,16,false
technique,2239,,"ダブルバックハンド",9,16,false
technique,2240,,"ガオラッシュ",6,16,false
technique,2241,,"ボイルドバブル",7,16,false
technique,2242,,"ジャミングサンダー",9,16,false
technique,2243,,"スパークリングサンダー",11,16,false
technique,2244,,"フレッシュシュリンプ",10,16,false
technique,2245,,"ホットカツレツ",7,16,false
technique,2246,,"サモン",3,16,false
technique,2247,,"ネメシスアイビー",8,16,false
technique,2248,,"スクラッチビート",8,16,false
technique,2249,,"ローリングストーン",9,16,false
technique,2250,,"ソウルアブソープション",11,16,false
technique,2251,,"イレイズシックル",8,16,false
technique,2252,,"ハカセボウ",5,16,false
technique,2253,,"ハカセボー",5,16,false
technique,2254,,"スマイルファング",8,16,false
technique,2255,,"伸縮性のある泡",7,16,false
technique,2256,,"パインコーン",6,16,false
technique,2257,,"ミサイルクラッシュ",9,16,false
technique,2258,,"ポロロブリーズ",7,16,false
technique,2259,,"殺生石",3,16,false
technique,2260,,"ホットガス",5,16,false
technique,2261,,"チックリット",6,16,false
technique,2262,,"シッポビンタ",6,16,false
technique,2263,,"小さな火炎弾",6,16,false
technique,2264,,"空気の泡",4,16,false
technique,2265,,"シャボンフラワー",8,16,false
technique,2266,,"ピリピリスパーク",8,16,false
technique,2267,,"ドクトゲトゲ",6,16,false
technique,2268,,"毒の泡",3,16,false
technique,2269,,"フォックステイル",8,16,false
technique,2270,,"メタルドロップ",7,16,false
technique,2271,,"ネイルスクラッチ",8,16,false
technique,2272,,"ダブルボブル",6,16,false
technique,2273,,"フォームシャワー",8,16,false
technique,2274,,"ホップアタック",7,16,false
technique,2275,,"ツゥーモ",4,16,false
technique,2276,,"サクサク",4,16,false
technique,2277,,"メタルストロー",7,16,false
technique,2278,,"エンジェルリング",8,16,false
technique,2279,,"しっぽスイング",7,16,false
technique,2280,,"ホットバイト",6,16,false
technique,2281,,"ハウリングヘルツ",8,16,false
technique,2282,,"ショックシャウト",8,16,false
technique,2283,,"変身",2,16,false
technique,2284,,"スモーク",4,16,false
technique,2285,,"バチバチバッチン",8,16,false
technique,2286,,"ヘアミスト",5,16,false
technique,2287,,"フワーフェザー",7,16,false
technique,2288,,"小さな鉄のトゲ",7,16,false
technique,2289,,"エンジェルダスト",8,16,false
technique,2290,,"熱い吐息",4,16,false
technique,2291,,"シャボンの泡",6,16,false
technique,2292,,"パフバルーン",6,16,false
technique,2293,,"シードクラッカー",8,16,false
technique,2294,,"小さな鉄粒",5,16,false
technique,2295,,"ジャミングパウダー",9,16,false
technique,2296,,"熱気を帯びた泡",7,16,false
technique,2297,,"サックリ",4,16,false
technique,2298,,"グレアーアイ",6,16,false
technique,2299,,"ディープサーチ",7,16,false
technique,2300,,"ガッチクロー",6,16,false
technique,2301,,"コネクトライン",7,16,false
technique,2302,,"ノイジーコーリング",9,16,false
technique,2303,,"メールダーツ",6,16,false
technique,2304,,"トラブルポスト",7,16,false
technique,2305,,"ツイボム",4,16,false
technique,2306,,"イイネラッシュ",7,16,false
technique,2307,,"バベルシャベル",7,16,false
technique,2308,,"バベルダマル",6,16,false
technique,2309,,"アドリサーチ",6,16,false
technique,2310,,"アドデリート",6,16,false
technique,2311,,"ポストレビュー",7,16,false
technique,2312,,"最悪の評価",5,16,false
technique,2313,,"クイックセットアップ",10,16,false
technique,2314,,"ピーキーセッティング",10,16,false
technique,2315,,"メッセストリームアタック",12,16,false
technique,2316,,"コトダマレイン",7,16,false
technique,2317,,"イドバタペーパー",8,16,false
technique,2318,,"コッソリワーク",7,16,false
technique,2319,,"ロケットバースト",8,16,false
technique,2320,,"オーバードブースト",9,16,false
technique,2321,,"ナビゲーションアロー",10,16,false
technique,2322,,"ショックアタックマーカー",12,16,false
technique,2323,,"ホーミングインパクト",10,16,false
technique,2324,,"ラプターウィング",8,16,false
technique,2325,,"スイッチングレール",9,16,false
technique,2326,,"トレイルスラム",7,16,false
technique,2327,,"プチプチウェザー",8,16,false
technique,2328,,"グズグズウェザー",8,16,false
technique,2329,,"ぐるぐるパニック",8,16,false
technique,2330,,"スピンディフレクション",11,16,false
technique,2331,,"グランドオープン！",9,16,false
technique,2332,,"スケアリーサービス",9,16,false
technique,2333,,"ゴーガイニュース",8,16,false
technique,2334,,"ショーゲキニュース",9,16,false
technique,2335,,"フィンガーポインター",10,16,false
technique,2336,,"チュートリアライズ",9,16,false
technique,2337,,"ソウルシャウト",7,16,false
technique,2338,,"ジッキョークライシス",10,16,false
technique,2339,,"キリングシャッター",9,16,false
technique,2340,,"スパイフォーカス",8,16,false
technique,2341,,"アブソープインタビュー",11,16,false
technique,2342,,"スラックマイク",7,16,false
technique,2343,,"カウントレーザー",8,16,false
technique,2344,,"ディバイドアーム",8,16,false
technique,2345,,"ダストハント",6,16,false
technique,2346,,"トラッシュボム",7,16,false
technique,2347,,"キャプチャーミラー",9,16,false
technique,2348,,"ミラーズリベンジ",8,16,false
technique,2349,,"ブラインドフラッシュ",10,16,false
technique,2350,,"シャイニングボディ",9,16,false
technique,2351,,"アラームホールド",8,16,false
technique,2352,,"ミニッツスピアー",8,16,false
technique,2353,,"オペレートログ",7,16,false
technique,2354,,"ロストダイアリー",8,16,false
technique,2355,,"スティールプラン",8,16,false
technique,2356,,"ミスティックホリデー",10,16,false
technique,2357,,"ウェーブアタック",8,16,false
technique,2358,,"イージーソナー",7,16,false
technique,2359,,"ジャムジャムペイン",9,16,false
technique,2360,,"スプリーシグナル",8,16,false
technique,2361,,"フレイムウォール",8,16,false
technique,2362,,"オールマイティガード",10,16,false
technique,2363,,"ヴァンキッシュクロー",10,16,false
technique,2364,,"ストレンジハック",8,16,false
technique,2365,,"エレクトリックチャージ",11,16,false
technique,2366,,"クラップスパーク",8,16,false
technique,2367,,"ペコペコハンマー",8,16,false
technique,2368,,"ペコスマッシュ",7,16,false
technique,2369,,"ポコポコブロウ",7,16,false
technique,2370,,"ポコメルタ",5,16,false
technique,2371,,"コピー＆ペースト",8,16,false
technique,2372,,"チープイミテーション",10,16,false
technique,2373,,"セービングバブル",8,16,false
technique,2374,,"スプリットメモリー",9,16,false
technique,2375,,"リアルプロジェクション",11,16,false
technique,2376,,"リカバリーウォール",9,16,false
technique,2377,,"エコロジーグラウンド",10,16,false
technique,2378,,"バッテリドレイン",8,16,false
technique,2379,,"スパイドロイド",7,16,false
technique,2380,,"パニックセントリー",9,16,false
technique,2381,,"シークサークル",7,16,false
technique,2382,,"クリーンシグナル",8,16,false
technique,2383,,"スイッチスパーク",8,16,false
technique,2384,,"ツナゲルリンク",7,16,false
technique,2385,,"スイッチレイジー",8,16,false
technique,2386,,"タチキルリンク",7,16,false
technique,2387,,"ドカドカラッシュ",8,16,false
technique,2388,,"ドッカンパンチ",7,16,false
technique,2389,,"プレッシャーリボルヴ",10,16,false
technique,2390,,"ドローフェイズ",7,16,false
technique,2391,,"ブランクカード",7,16,false
technique,2392,,"ホーリーソード",7,16,false
technique,2393,,"ブレイブシールド",8,16,false
technique,2394,,"ポッピンスリー",7,16,false
technique,2395,,"エレメントミックス",9,16,false
technique,2396,,"アップロックビート",9,16,false
technique,2397,,"クレイジーステップ",9,16,false
technique,2398,,"アクセルドライブ",8,16,false
technique,2399,,"レイジーラビット",8,16,false
technique,2400,,"インクシャワー",7,16,false
technique,2401,,"ペイントメルト",7,16,false
technique,2402,,"フォーチュンテラー",9,16,false
technique,2403,,"スフィアインパクト",9,16,false
technique,2404,,"ミュージックアワー！",10,16,false
technique,2405,,"ハッピープレイリスト",10,16,false
technique,2406,,"テイスティングバイト",10,16,false
technique,2407,,"ペロリンログ",6,16,false
technique,2408,,"チャンネルプレイ",8,16,false
technique,2409,,"ダークモニター",7,16,false
technique,2410,,"ソーイングニードル",9,16,false
technique,2411,,"シャミングステッチ",9,16,false
technique,2412,,"ページサモン",6,16,false
technique,2413,,"センテンスウィップ",9,16,false
technique,2414,,"ガシャガシャポン",8,16,false
technique,2415,,"ドッキリカプセル",8,16,false
technique,2416,,"ラッキースロット",8,16,false
technique,2417,,"トリプルセブン",7,16,false
technique,2418,,"トリッキーハッター",9,16,false
technique,2419,,"グランドイリュージョン",11,16,false
technique,2420,,"シックスシェイク",8,16,false
technique,2421,,"ミラクルロール",7,16,false
technique,2422,,"アストロクッキング",9,16,false
technique,2423,,"ソウルフルコース",8,16,false
technique,2424,,"パープルガスト",7,16,false
technique,2425,,"テンタクルバインド",9,16,false
technique,2426,,"ス～パ～スリ～パ～",9,16,false
technique,2427,,"レイジングアイ",7,16,false
technique,2428,,"マッスルポージング",9,16,false
technique,2429,,"ムキムキスエット",8,16,false
technique,2430,,"ヒーリングバンデージ",10,16,false
technique,2431,,"レスキューキッス",8,16,false
technique,2432,,"ルーレットバンク",8,16,false
technique,2433,,"マニーショック",7,16,false
technique,2434,,"ハイドロジェット",8,16,false
technique,2435,,"癒しの湯",4,16,false
technique,2436,,"バイタルサプリ",7,16,false
technique,2437,,"ミナギルエナジー",8,16,false
technique,2438,,"バイタルリミット              オーバーパワー",29,16,true
technique,2439,,"スペシャルビッド",8,16,false
technique,2440,,"ニューサツスイング",9,16,false
technique,2441,,"セツヤクハート",7,16,false
technique,2442,,"ケチケチハート",7,16,false
technique,2443,,"バーゲンプライス",8,16,false
technique,2444,,"バクガイタイム",7,16,false
technique,2445,,"ビブリオスキャン",8,16,false
technique,2446,,"ヒデングリフ",6,16,false
technique,2447,,"クライストルネード",9,16,false
technique,2448,,"ロギプラズマ",6,16,false
technique,2449,,"スクラッチバン",7,16,false
technique,2450,,"ロガブラスト",6,16,false
technique,2451,,"ディープダイブ",7,16,false
technique,2452,,"ドガッチバスター",8,16,false
technique,2453,,"ソニックスラッシュ",9,16,false
technique,2454,,"メッセシュトロム",8,16,false
technique,2455,,"ヘビーギフト",6,16,false
technique,2456,,"ブレイズスラング",8,16,false
technique,2457,,"ネガティブラスター",9,16,false
technique,2458,,"失敗しちゃった",7,16,false
technique,2459,,"スカナックル",6,16,false
technique,2460,,"トリップゲート",7,16,false
technique,2461,,"ワンダラーファング",9,16,false
technique,2462,,"ディヴァインブレス",9,16,false
technique,2463,,"パニックサンダー",8,16,false
technique,2464,,"クロノスライド",7,16,false
technique,2465,,"クロックフィスト",8,16,false
technique,2466,,"クロックシールド",8,16,false
technique,2467,,"ライアースロート",8,16,false
technique,2468,,"ツインスクリーム",8,16,false
technique,2469,,"デスウォッチ",6,16,false
technique,2470,,"デッドリースナイプ",9,16,false
