species_id,source_kind,source_id,name_ja,official_level_or_grade,gameplay_origin,balance_tier,archetype,bst,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,growth_rate,catch_rate,exp_yield,battle_affinity,runtime_status
1197,digimon,piyomon,ピヨモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical_tank,330,61,58,72,41,41,57,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1198,digimon,picodevimon,ピコデビモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1199,digimon,palmon,パルモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1200,digimon,huckmon,ハックモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1201,digimon,patamon,パタモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1202,digimon,hagurumon,ハグルモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1203,digimon,bakumon,バクモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1204,digimon,neamon,ネーモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1205,digimon,niseagumonhakase,ニセアグモン博士,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1206,digimon,dorumon,ドルモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1207,digimon,dracomon,ドラコモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1208,digimon,dracumon,ドラクモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1209,digimon,toyagumon,トイアグモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1210,digimon,tentomon,テントモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special,330,56,44,52,55,68,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1211,digimon,terriermon,テリアモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1212,digimon,tinkermon,ティンカーモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1213,digimon,tukaimon,ツカイモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special,330,56,44,52,55,68,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1214,digimon,tyumon,チューモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1215,digimon,solarmon,ソーラーモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1216,digimon,zubamon,ズバモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1217,digimon,snowgoburimon,スノーゴブリモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1218,digimon,swimmon,スイムモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1219,digimon,shakomon,シャコモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1220,digimon,shamamon,シャーマモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1221,digimon,sistermonblanc,シスタモン ブラン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1222,digimon,psychemon,サイケモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1223,digimon,coronamon,コロナモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1224,digimon,commandramon,コマンドラモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1225,digimon,gomamon,ゴマモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1226,digimon,goburimon,ゴブリモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special,330,56,44,52,55,68,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1227,digimon,kotemon,コテモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1228,digimon,gottsumon,ゴツモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1229,digimon,kokuwamon,コクワモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1230,digimon,kokabuterimon,コカブテリモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1231,digimon,koemon,コエモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1232,digimon,keramon,ケラモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1233,digimon,kunemon,クネモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1234,digimon,kudamon,クダモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical_tank,330,61,58,72,41,41,57,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1235,digimon,guilmon,ギルモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1236,digimon,candmon,キャンドモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1237,digimon,gizamon,ギザモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1238,digimon,kamemon,カメモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1239,digimon,gabumon,ガブモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1240,digimon,ganimon,ガニモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1241,digimon,gazimon,ガジモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1242,digimon,gaomon,ガオモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1243,digimon,otamamon-red,オタマモン（赤）,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1244,digimon,otamamon,オタマモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,balanced,330,55,55,55,55,55,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1245,digimon,elecmon-violet,エレキモン（紫）,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical_tank,330,61,58,72,41,41,57,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1246,digimon,elecmon,エレキモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_physical,330,50,67,46,71,44,52,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1247,digimon,ebiburgamon,エビバーガモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1248,digimon,impmon,インプモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special_tank,330,61,42,58,44,57,68,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1249,digimon,alraumon,アルラウモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1250,digimon,armadimon,アルマジモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,special,330,56,44,52,55,68,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1251,digimon,arkadimon,アルカディモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1252,digimon,agumonhakase,アグモン博士,成長期,project_generated_gameplay_v0_noncanonical,成長期,special,330,56,44,52,55,68,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1253,digimon,agumon-black,アグモン（黒）,成長期,project_generated_gameplay_v0_noncanonical,成長期,mixed,330,56,61,49,55,60,49,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1254,digimon,agumon-2006,アグモン（２００６アニメ版）,成長期,project_generated_gameplay_v0_noncanonical,成長期,swift_special,330,50,44,50,70,65,51,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1255,digimon,agumon,アグモン,成長期,project_generated_gameplay_v0_noncanonical,成長期,physical,330,56,68,55,52,44,55,medium_fast,180,70,neutral_v0,playtest_parameter_ready
1256,digimon,wanyamon,ワニャモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,balanced,240,40,40,40,40,40,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1257,digimon,mochimon,モチモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special_tank,240,44,30,42,32,42,50,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1258,digimon,minomon,ミノモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,swift_physical,240,36,48,34,52,32,38,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1259,digimon,missimon,ミサイモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical_tank,240,44,42,52,30,30,42,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1260,digimon,poromon,ポロモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special_tank,240,44,30,42,32,42,50,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1261,digimon,pokomon,ポコモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical,240,40,50,40,38,32,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1262,digimon,babydmon,ベビドモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,swift_special,240,36,32,36,52,47,37,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1263,digimon,puroromon,プロロモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical,240,40,50,40,38,32,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1264,digimon,frimon,フリモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical_tank,240,44,42,52,30,30,42,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1265,digimon,petimeramon,プチメラモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical,240,40,50,40,38,32,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1266,digimon,pukamon,プカモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical,240,40,50,40,38,32,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1267,digimon,pyocomon,ピョコモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special,240,40,32,38,40,50,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1268,digimon,pinamon,ピナモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special,240,40,32,38,40,50,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1269,digimon,budmon,バドモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical_tank,240,44,42,52,30,30,42,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1270,digimon,pagumon,パグモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical_tank,240,44,42,52,30,30,42,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1271,digimon,nyaromon,ニャロモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical,240,40,50,40,38,32,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1272,digimon,dorimon,ドリモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,balanced,240,40,40,40,40,40,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1273,digimon,tokomon,トコモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical_tank,240,44,42,52,30,30,42,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1274,digimon,tsumemon,ツメモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special,240,40,32,38,40,50,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1275,digimon,tunomon,ツノモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,balanced,240,40,40,40,40,40,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1276,digimon,chocomon,チョコモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special_tank,240,44,30,42,32,42,50,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1277,digimon,chapmon,チャップモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special,240,40,32,38,40,50,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1278,digimon,chibimon,チビモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical,240,40,50,40,38,32,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1279,digimon,tanemon,タネモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special,240,40,32,38,40,50,40,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1280,digimon,xiaomon,シャオモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,physical_tank,240,44,42,52,30,30,42,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1281,digimon,sakuttomon,サクットモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,swift_physical,240,36,48,34,52,32,38,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1282,digimon,koromon,コロモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,mixed,240,40,44,36,40,44,36,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1283,digimon,gummymon,グミモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,mixed,240,40,44,36,40,44,36,medium_fast,220,45,neutral_v0,playtest_parameter_ready
1284,digimon,kyokyomon,キョキョモン,幼年期Ⅱ,project_generated_gameplay_v0_noncanonical,幼年期Ⅱ,special_tank,240,44,30,42,32,42,50,medium_fast,220,45,neutral_v0,playtest_parameter_ready
